"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"ENSG00000164305"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000177971"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000180104"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000185019"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000186517"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000197006"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000215021"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000241973"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000255819"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000258674"	2.68987988131138	9.67214893828797	1.78171901439249	0.181958182674513	0.535040692658716
"ENSG00000004478"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000007264"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000031698"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000075945"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000092931"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000100811"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000103507"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000105677"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000107651"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000112799"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000115944"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000117308"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000120686"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000121064"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000121552"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000121691"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000121774"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000123609"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000125835"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000132661"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000135678"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000137752"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000138613"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000142634"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000151353"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000159692"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000165272"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000167447"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000167642"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000167925"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000168675"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000169062"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000176978"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000179085"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000180233"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000185896"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000188677"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000189283"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000198431"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000272325"	2.68727423020795	9.672107080903	1.77937680584484	0.182245662893458	0.535040692658716
"ENSG00000005486"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000006451"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000027697"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000074201"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000075618"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000079462"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000090520"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
"ENSG00000095906"	2.68555100441386	9.67207918708538	1.77782517233368	0.18243639852321	0.535040692658716
